CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,ConversionFactor,SwitchCfDate,PreSwitchCf,SubExchange,ExchangeSymbol
13543,TGE,"SALOMON SB TARGETS TR X GE 04",AMEX,0,2001-06-25,2004-08-13,2,,,,TGE
13549,IWP,"iShares Russell Midcap Growth ETF",AMEX,1,2001-08-02,2021-08-03,2,,,NYSE ARCA,IWP
13550,IWS,"iShares Russell Mid-cap Value ETF",AMEX,1,2001-08-02,2021-08-03,2,,,NYSE ARCA,IWS
13551,TXM,"TARGETS TR XI AXP 04",AMEX,0,2001-08-14,2004-08-13,2,,,,TXM
13554,IWR,"iShares Russell Mid-Cap ETF",AMEX,1,2001-08-27,2021-08-03,2,,,NYSE ARCA,IWR
13557,NBJ,"NUVEEN OHIO DIV ADV MUNI FD 2",AMEX,0,2001-10-03,2013-04-05,2,,,,NBJ
13558,NZF,"Nuveen Muni Credit Income Fund",AMEX,1,2001-10-03,2021-08-03,2,,,NYSE,NZF
13559,NZH,"Nuveen CA Dividend Advantage Muni Fund 3",AMEX,0,2001-10-03,2016-11-04,2,,,NYSE Mkt,NZH
13560,NZR,"NUVEEN MD DIV ADV MUNI FD 2",AMEX,0,2001-10-03,2012-08-03,2,,,,NZR
13561,NZW,"NUVEEN MI DIV ADV MUNI FD",AMEX,0,2001-10-03,2013-01-04,2,,,,NZW
13562,NZX,"NUVEEN GA DIV ADV MUNI FD",AMEX,0,2001-10-03,2012-07-06,2,,,,NZX
13563,GRI,"GRISTEDE'S FOODS INC",AMEX,0,2001-01-03,2004-11-23,2,2001-01-29,-4,,GRI
13564,HXE,"SHELBOURNE PPTYS II INC",AMEX,0,2001-10-11,2004-04-23,2,,,,HXE
13565,HXF,"SHELBOURNE PPTYS III INC",AMEX,0,2001-10-11,2004-04-23,2,,,,HXF
13566,LNG,"Cheniere Energy Inc",AMEX,1,1994-04-04,2021-08-03,2,,,NYSE Mkt,LNG
13568,MCF,"Contango Oil & Gas Co",AMEX,1,1994-04-04,2021-08-03,2,2001-01-29,-4,NYSE Mkt,MCF
13569,RVP,"Retractable Technologies Inc",AMEX,1,2001-05-04,2021-08-03,2,,,NYSE Mkt,RVP
13570,TFH,"TRANSFINANCIAL HLDGS INC",AMEX,0,1999-09-07,2002-05-31,2,2001-01-29,-4,,TFH
13571,WEL,"Boots & Coot Inc",AMEX,0,1999-09-07,2010-09-29,2,2001-01-29,-4,,WEL
13572,CSN,"MERRILL LYNCH 8 PC STRIDES 03",AMEX,0,2001-10-19,2003-10-23,2,,,,CSN
13573,HBE,"Henry Bros Elec",AMEX,0,2001-11-16,2010-12-15,2,,,,HBE
13575,NNO,"NUVEEN NC DIV ADV MUNI 2 SBI",AMEX,0,2001-11-19,2012-07-06,2,,,,NNO
13576,EMH,"MERRILL LYNCH 8 STRIDES EMC 03",AMEX,0,2001-11-19,2003-11-21,2,,,,EMH
13577,AQQ,"AMER SPECTRUM REALTY INC",AMEX,0,2001-11-20,2014-11-28,2,,,,AQQ
13584,ISB,"STRUCT PROD TIERS DJI 01-26-06",AMEX,0,2001-11-26,2006-11-29,2,,,,ISB
13585,NRS,"NATL RURAL UTIL CFC 7.40 QUICS",AMEX,0,2001-11-28,2007-05-31,2,,,,NRS
13586,ZCC,"COMMERCIAL CONSOLIDATORS CP",AMEX,0,2001-12-05,2003-01-08,2,,,,ZCC
13588,VXF,"Vanguard Extended Market ETF - DNQ",AMEX,1,2002-01-04,2021-08-03,2,,,NYSE ARCA,VXF
13589,ECI,"SALOMON SB ELKS CSCO 03",AMEX,0,2002-01-22,2003-01-24,2,,,,ECI
13590,XLL,"MERRILL LYNCH 8 STRIDES XLNX04",AMEX,0,2002-01-24,2004-01-29,2,,,,XLL
13591,JDY,"MERRILL LYNCH 9 STRIDES JDSU04",AMEX,0,2002-01-29,2002-09-26,2,,,,JDY
13592,MGY,"MSDW 6.30 SPARQS GAP 03",AMEX,0,2002-01-29,2003-06-30,2,,,,MGY
13593,DSP,"MERRILL LYNCH ST RET IND 15 07",AMEX,0,2002-01-30,2007-02-01,2,,,,DSP
13595,NVI,"NATL VISION INC",AMEX,0,2001-08-27,2005-09-13,2,,,,NVI
13596,SPJ,"LEHMAN BROS S&P 500 SUNS 07",AMEX,0,2002-02-01,2007-02-05,2,,,,SPJ
13597,BPN,"MERRILL STRAT RET BIO/PHARM 07",AMEX,0,2002-02-05,2007-02-08,2,,,,BPN
13599,BDQ,"MERRILL LYNCH 6 STRIDES BBY",AMEX,0,2002-02-06,2004-02-11,2,,,,BDQ
13600,SBM,"MSDW 10 PC SPARQS SEBL 03",AMEX,0,2002-02-19,2003-08-29,2,,,,SBM
13601,AMW,"MERRILL LYNCH 8 STRIDES AMAT04",AMEX,0,2002-02-19,2004-02-23,2,,,,AMW
13602,TDN,"TARGETS TR XIV 11 PC DIS 05",AMEX,0,2002-02-25,2005-02-11,2,,,,TDN
13605,CGS,"MERRILL LYNCH 8 STRIDES GLW 04",AMEX,0,2002-03-14,2002-08-01,2,,,,CGS
13606,EMV,"SALOMON SB 10.25 ELKS 03 MOT",AMEX,0,2002-03-21,2003-03-20,2,,,,EMV
13607,TST,"MERRILL LYNCH 7 STRIDES TXN 04",AMEX,0,2002-03-21,2004-03-22,2,,,,TST
13608,GSY,"MERRILL LYNCH 8 STRIDES GAP 04",AMEX,0,2002-03-21,2004-01-09,2,,,,GSY
13610,DLE,"MERRILL LYNCH STRIDES DELL04",AMEX,0,2002-03-27,2003-11-05,2,,,,DLE
13611,OGN,"MERRILL LYNCH STRAT RET NTS 07",AMEX,0,2002-03-27,2007-03-28,2,,,,OGN
13613,JLI,"Jesup & Lamont",AMEX,0,2002-04-09,2010-07-26,2,,,,JLI
13615,BHV,"BlackRock Virginia Municipal Bond Trust",AMEX,1,2002-04-26,2021-08-03,2,,,NYSE,BHV
13616,BLJ,"Blackrock New Jersey Municipal Bond Trus",AMEX,0,2002-04-26,2018-06-11,2,,,NYSE Mkt,BLJ
13617,BZM,"BlackRock MD Muni Bd Tr",AMEX,0,2002-04-26,2021-04-16,2,,,NYSE,BZM
13618,HXD,"SHELBOURNE PPTYS I INC",AMEX,0,2002-05-02,2004-04-23,2,,,,HXD
13621,MQC,"MSDW 10 PC SPARQS QCOM 03",AMEX,0,2002-05-22,2003-11-25,2,,,,MQC
13622,WBJ,"ISHARES MSCI AUSTRALIA IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,WBJ
13623,INY,"ISHARES MSCI AUSTRIA IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INY
13624,INK,"ISHARES MSCI BELGUIM IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INK
13625,WPB,"ISHARES MSCI CANADA IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,WPB
13626,WBF,"ISHARES MSCI FRANCE IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,WBF
13627,WDG,"ISHARES MSCI GERMANY IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,WDG
13628,INH,"ISHARES MSCI HONG KONG IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INH
13629,INE,"ISHARES MSCI ITALY IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INE
13630,INJ,"ISHARES MSCI JAPAN IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INJ
13631,INM,"ISHARES MSCI MALAYSIA IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INM
13632,INW,"ISHARES MSCI MEXICO IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INW
13633,INN,"ISHARES MSCI NETHERLNDS IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INN
13634,INR,"ISHARES MSCI SINGAPORE IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INR
13635,INP,"ISHARES MSCI SPAIN IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INP
13636,WBQ,"ISHARES MSCI SWEDEN IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,WBQ
13637,INL,"ISHARES MSCI SWITZERLND IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INL
13638,INU,"ISHARES MSCI UK IOPV",AMEX,0,2002-05-23,2006-11-29,2,,,,INU
13957,TBM,"TARGETS TR XV 10 PC IBM 05",AMEX,0,2002-05-29,2005-05-13,2,,,,TBM
13958,DFM,"MERRILL LYNCH AM DEF MITTS 09",AMEX,0,2002-05-29,2005-10-27,2,,,,DFM
13960,BCL,"BLACKROCK CA MUNI INCM TR II",AMEX,0,2002-07-30,2010-01-29,2,,,,BCL
13961,BFY,"BlackRock NY Muni Incm Tr II",AMEX,0,2002-07-30,2021-04-09,2,,,NYSE,BFY
13962,BLE,"BlackRock Municipal Income Trust II",AMEX,1,2002-07-30,2021-08-03,2,,,NYSE,BLE
13965,LQD,"iShares IBOXX Corp Bond",AMEX,1,2002-07-30,2021-08-03,2,,,NYSE ARCA,LQD
13967,NXE,"NUVEEN AZ DIV ADVAN MUNI 3",AMEX,0,2002-09-26,2013-04-05,2,,,,NXE
13968,NWI,"NUVEEN MD DIV ADVAN MUNI 3",AMEX,0,2002-09-26,2012-08-03,2,,,,NWI
13970,NII,"NUVEEN NC DIV ADVAN MUNI 3",AMEX,0,2002-09-26,2012-07-06,2,,,,NII
13971,NGO,"NUVEEN CT DIV ADVAN MUNI 3",AMEX,0,2002-09-26,2012-07-06,2,,,,NGO
13973,BCQ,"MSDW 8 PC SPARQS BRCM 04",AMEX,0,2002-09-24,2003-10-01,2,,,,BCQ
13975,MOR,"MSDW 8 PC SPARQS ORCL 03",AMEX,0,2002-09-19,2003-06-30,2,,,,MOR
13976,MJP,"MSDW 12 PC SPARQS JNPR 03",AMEX,0,2002-09-19,2003-06-30,2,,,,MJP
13977,NUJ,"NUVEEN NJ DIV ADV MUNI FD 2",AMEX,0,2002-09-12,2014-11-07,2,,,,NUJ
13978,NGK,"NUVEEN CT DIV ADV MUNI FD 2",AMEX,0,2002-09-12,2012-07-06,2,,,,NGK
13979,NKR,"NUVEEN AZ DIV ADV MUNI FD 2",AMEX,0,2002-09-12,2013-04-05,2,,,,NKR
13980,NKO,"Nuveen Ny Div Ad",AMEX,0,2002-09-12,2013-03-08,2,,,,NKO
13981,NKL,"NUVEEN INSRD CA DIV ADV MUNI",AMEX,0,2002-09-12,2012-05-04,2,,,,NKL
13982,NVG,"Nuveen AMT-Free Muni Credit Income Fund",AMEX,1,2002-09-12,2021-08-03,2,,,NYSE,NVG
13983,NXM,"NUVEEN PA DIV ADV MUNI FD",AMEX,0,2002-09-12,2002-10-03,2,,,,NXM
13984,NXJ,"Nuveen New Jersey Qualified Muni Fund",AMEX,1,2002-09-12,2021-08-03,2,,,NYSE,NXJ
13985,NVX,"Nuveen CA Dividend Advantage Muni Fund 2",AMEX,0,2002-09-12,2016-11-04,2,,,NYSE Mkt,NVX
13986,NXZ,"NUVEEN DIV ADV MUNI FD 2",AMEX,0,2002-09-12,2016-04-11,2,,,NYSE Mkt,NXZ
13987,NNB,"NUVEEN VA DIV ADV MUNI 2 SBI",AMEX,0,2002-09-12,2012-08-03,2,,,,NNB
13988,NVY,"NUVEEN PA DIV ADV MUNI FD 2",AMEX,0,2002-09-12,2014-02-07,2,,,,NVY
13989,NVJ,"NUVEEN OH DIV ADV MUNI FD 3",AMEX,0,2002-09-12,2013-04-05,2,,,,NVJ
13991,EVM,"Eaton Vance CA Municipal Bond Fund",AMEX,1,2002-08-28,2021-08-03,2,,,NYSE Mkt,EVM
13992,ENX,"Eaton Vance Ins Ny Muni Bd Sbi",AMEX,1,2002-08-28,2021-08-03,2,,,NYSE Mkt,ENX
13993,EIM,"Eaton Vance Municipal Bond Fund",AMEX,1,2002-08-28,2021-08-03,2,,,NYSE Mkt,EIM
13995,TGY,"TARGETS TR XVI 8 PC ONE 05",AMEX,0,2002-08-23,2005-08-15,2,,,,TGY
13997,TGM,"M STAN 3 TRIGGERS CSCO 03",AMEX,0,2002-07-16,2003-08-29,2,,,,TGM
13999,LPA,"LaPolla Indust",AMEX,0,2002-06-18,2007-11-02,2,,,,LPA
15040,CDV,"CD&L Inc",AMEX,0,1995-11-21,2006-08-25,2,2001-01-29,-4,,CDV
15156,CMI,"Complete Management",AMEX,0,1995-12-28,1999-01-29,-4,,,,CMI
15204,NEO,"Neopharm Inc",AMEX,0,1996-01-25,2000-04-13,-4,,,,NEO
15220,UDG,"Unidigital Inc",AMEX,0,1996-02-01,2000-10-04,-4,,,,UDG
15392,KTZ,"Katz Digital Technologies",AMEX,0,1996-03-26,1998-12-02,-4,,,,KTZ
15404,RCO,"Ramco Energy plc",AMEX,0,1997-03-13,2000-12-29,-4,,,,RCO
15467,AGD,"Applied Graphics Technologies",AMEX,0,1996-04-17,2003-10-10,2,2001-04-09,-4,,AGD
15571,RCG,"Renn Fund Inc",AMEX,1,1996-04-30,2021-08-03,2,2001-04-09,-4,NYSE Mkt,RCG
15641,DDD,"C-3D Digital Inc",AMEX,0,1996-05-30,2003-01-03,2,2001-01-29,-4,,DDD
15642,ATC,"Amtec Inc",AMEX,0,1996-05-30,2000-04-28,-4,,,,ATC
15675,INB,"Community Indep Bk",AMEX,0,1996-05-30,2001-01-04,-4,,,,INB
15696,EUO,"Eurotech Ltd",AMEX,0,1996-05-30,2002-12-26,2,2001-01-29,-4,,EUO
15772,NMD,"Papnet Of Ohio Inc",AMEX,0,1996-05-30,1999-04-19,-4,,,,NMD
15785,SLJ,"Scripps Financial Corp",AMEX,0,1996-05-30,2000-10-16,-4,,,,SLJ
15841,COVR,"Cover-All Technologies",AMEX,0,1996-05-30,2015-06-26,2,2001-04-09,-4,NYSE Mkt,COVR
15891,ANS,"Airnet Systems Inc",AMEX,0,1996-06-13,2008-06-20,2,2001-01-29,-4,,ANS
15928,ECI,"Encision Inc",AMEX,0,1996-06-25,2008-10-10,2,2001-04-09,-4,,ECI
15945,TLG,"Target Logistics",AMEX,0,1996-06-28,2007-11-09,2,2001-04-09,-4,,TLG
18069,MRB,"Metallica Resources",AMEX,0,1996-08-21,2008-07-10,2,2001-04-09,-4,,MRB
18072,SKK,"Spinnaker Industries Inc.",AMEX,0,1996-08-21,2001-12-13,2,2001-01-29,-4,,SKK
18168,MWP,"Markwest Hydrocarbon Inc",AMEX,0,1996-10-09,2008-02-29,2,2001-01-29,-4,,MWP
18266,AMV,"Amerivest Properties",AMEX,0,1996-11-07,2006-12-27,2,2001-01-29,-4,,AMV
18275,ABD,"Autobond Acceptance",AMEX,0,1996-11-08,1999-10-05,-4,,,,ABD
18517,MRT,"Marquee Group Inc",AMEX,0,1996-12-13,1999-03-17,-4,,,,MRT
18529,BWN,"Bowlin Outdoors Adventures",AMEX,0,1996-12-17,2001-02-01,2,2001-01-29,-4,,BWN
18595,PHX,"Photoelectron Corp",AMEX,0,1997-01-30,2003-06-10,2,2001-01-29,-4,,PHX
18664,IH,"ICH Corp",AMEX,0,1997-03-11,2002-04-01,2,2001-01-29,-4,,IH
19060,KSB,"Salomon Smith Barn S&P500 Eq05",AMEX,0,1998-10-29,2006-09-28,2,2001-01-29,-4,,KSB
19071,GRF,"NAIC Growth Fund",AMEX,0,1998-11-12,2007-10-15,2,2001-01-29,-4,,GRF
19142,TPN,"TPN Holdings Plc",AMEX,0,1999-05-03,2002-06-04,2,2001-01-29,-4,,TPN
19157,SSB,"Salomon S Barney TSCM EQ",AMEX,0,1999-05-26,2006-06-30,2,2001-01-29,-4,,SSB
19161,EUM,"Merrill Lynch Major 11 Mitts06",AMEX,0,1999-06-04,2006-05-26,2,2001-01-29,-4,,EUM
19192,FDM,"Muniholdings FL Insured Fund V",AMEX,0,1999-08-02,2001-03-02,2,2001-01-29,-4,,FDM
19336,TAE,"Target IV Trust 2002",AMEX,0,1999-09-28,2002-11-14,2,2001-01-29,-4,,TAE
19339,TSW,"Target V Trust",AMEX,0,2000-01-26,2003-05-14,2,2001-01-29,-4,,TSW
19345,ZSB,"Smith Barney Equity Linked Notes",AMEX,0,1999-07-06,2003-10-02,2,2001-01-29,-4,,ZSB
19550,PIL,"MERRILL LYNCH DEP 7.875 BLC-1",AMEX,0,2001-08-23,2007-01-05,2,,,,PIL
19717,CLM,"Cornerstone Strategic Value Fund Inc",AMEX,1,2002-08-02,2021-08-03,2,,,NYSE Mkt,CLM
19856,NHS,"Nbrgr Bmn Hy Sgs",AMEX,1,2003-07-29,2021-08-03,2,,,NYSE Mkt,NHS
29019,HIVW,"Cel-Sci Corporation Wts",AMEX,0,1996-11-19,1998-07-31,-4,,,,HIVW
29358,TLLW,"Teletouch Communications Wts A",AMEX,0,1996-11-19,1998-04-03,-4,,,,TLLW
29494,TTPU,"Titan Pharmaceuticals Inc Uts",AMEX,0,1996-11-19,1998-11-16,-4,,,,TTPU
29495,TTPWE,"Titan Pharmaceuticals Inc Cl A Wts",AMEX,0,1996-11-19,1999-11-18,-4,,,,TTPWE
29659,VLG,"Valley National Gas Inc",AMEX,0,1997-04-10,2007-03-09,2,2001-01-29,-4,,VLG
29775,INTT,"Intest Corp",AMEX,1,1997-06-17,2021-08-03,2,2001-04-09,-4,NYSE Mkt,INTT
29969,BDS,"Bridgestreet Accommodations Inc",AMEX,0,1997-09-25,2000-05-31,-4,,,,BDS
29999,PTN,"Palatin Technologies Inc",AMEX,1,1997-10-15,2021-08-03,2,2001-01-29,-4,NYSE Mkt,PTN
31054,ITR,"Integrated Transportation Network Group",AMEX,0,1997-05-09,2000-09-15,-4,,,,ITR
31089,FCM,"Franklin Telecommunication Corp",AMEX,0,1997-05-09,2002-08-23,2,2001-01-29,-4,,FCM
31175,CGC,"Capital Gold",AMEX,0,1997-05-09,2011-04-08,2,2001-04-09,-4,,CGC
31185,MJK,"Majicworks Entertainment",AMEX,0,1997-05-09,1998-09-14,-4,,,,MJK
31205,MRY,"Memry Corp",AMEX,0,1997-05-09,2008-10-08,2,2001-01-29,-4,,MRY
31216,EZR,"Easyrider",AMEX,0,1997-05-09,2002-05-03,2,2001-01-29,-4,,EZR
31223,HLMD,"HLM Design Inc",AMEX,0,1998-06-17,2003-12-19,2,2001-01-29,-4,,HLMD
31240,KTN,"Cotton Valley Resources Corp",AMEX,0,1997-07-17,1999-05-21,-4,,,,KTN
31260,EFM,"Merrill Lynch Eurofund MITTS 2006",AMEX,0,1998-08-31,2006-02-28,2,2001-01-29,-4,,EFM
31279,PKZ,"PetroKazkstn Ltd",AMEX,0,1998-01-12,2006-05-22,2,2001-04-09,-4,,PKZ
31282,AI,"ATSI Intl Inc",AMEX,0,1998-01-14,2003-02-13,2,2001-01-29,-4,,AI
31316,RPD,"Dismatch Management Services Corp",AMEX,0,1998-02-06,2000-12-21,-4,,,,RPD
31317,AYS,"Acsys Inc",AMEX,0,1998-02-06,2000-07-06,-4,,,,AYS
31365,BLE,"Bolle Inc",AMEX,0,1998-03-12,2000-02-09,-4,,,,BLE
31438,HMP,"Horizon Medical Products Inc",AMEX,0,1998-04-16,2004-07-30,2,2001-01-29,-4,,HMP
31465,ALTV,"Alteva",AMEX,0,1998-04-28,2015-12-21,2,2001-04-09,-4,NYSE Mkt,ALTV
31475,IPI,"IPC Communications",AMEX,0,1998-05-05,2000-06-15,-4,,,,IPI
31739,PN,"Pennaco Energy",AMEX,0,1998-07-01,2001-03-30,2,2001-01-29,-4,,PN
31798,NLX,"Analex Inc",AMEX,0,1998-08-07,2007-03-23,2,2001-04-09,-4,,NLX
31987,DVW,"Covad Comm Group Inc",AMEX,0,1999-01-22,2008-04-25,2,2001-04-09,-4,,DVW
33065,FRN,"Friendly Ice Cream Corp",AMEX,0,1997-11-14,2007-09-07,2,2001-01-29,-4,,FRN
33071,THD,"3Dshopping.com",AMEX,0,1997-06-26,2001-03-08,2,2001-01-29,-4,,THD
33078,RGX,"Radiologix Inc",AMEX,0,1997-11-21,2006-11-15,2,2001-01-29,-4,,RGX
33175,INUV,"Inuvo Inc",AMEX,1,1998-08-04,2021-08-03,2,2001-04-09,-4,NYSE Mkt,INUV
33251,VX,"Vialog Corp",AMEX,0,1999-02-08,2001-04-25,2,2001-01-29,-4,,VX
33332,IHT,"InnSuites Hospitality Trust",AMEX,1,1973-02-21,2021-08-03,2,2001-01-29,-4,NYSE Mkt,IHT
33362,THV,"Thermoview Ind Inc",AMEX,0,1999-04-06,2005-10-24,2,2001-01-29,-4,,THV
33507,AOP,"Apponline.com Inc",AMEX,0,1998-05-11,2000-07-27,-4,,,,AOP
33560,CLW,"Clearworks.Net",AMEX,0,1998-05-26,2001-02-05,2,2001-01-29,-4,,CLW
33695,AFV,"Amer Quantum Cycles Inc",AMEX,0,1999-07-01,2000-11-13,-4,,,,AFV
33706,XMM,"Cross Media Marketing Corp",AMEX,0,1999-07-01,2003-06-24,2,2001-01-29,-4,,XMM
33834,ENP,"Entreport Corp",AMEX,0,1999-08-12,2002-05-15,2,2001-01-29,-4,,ENP
33883,LTS,"Ladenburg Thalmann Financial Servics Inc",AMEX,0,1999-08-25,2020-02-14,2,2001-01-29,-4,NYSE Mkt,LTS
40045,YW,"Yellowave Corp",AMEX,0,1999-10-18,2000-11-29,-4,,,,YW
40141,DCH,"DCH Technology Inc",AMEX,0,1998-11-09,2002-08-13,2,2001-01-29,-4,,DCH
40144,DRJ,"Dreams Inc",AMEX,0,1999-11-10,2012-06-06,2,2001-04-09,-4,,DRJ
40169,EXE,"Crexendo Inc",AMEX,0,1999-11-18,2015-01-12,2,2001-04-09,-4,,EXE
40296,ASCD,"Asconi Corp",AMEX,0,1999-12-16,2003-11-03,2,2001-04-09,-4,,ASCD
40300,MGT,"MGT Capital Investments Inc",AMEX,0,1999-12-17,2017-03-20,2,2001-04-09,-4,NYSE Mkt,MGT
40327,IPT,"Iparty Corp",AMEX,0,1999-12-30,2013-05-09,2,2001-01-29,-4,,IPT
40539,UAMY,"United States Antimony Corp",AMEX,1,2000-02-24,2021-08-03,2,2001-04-09,-4,NYSE Mkt,UAMY
40761,KAD,"Arcadia Resource",AMEX,0,2000-04-07,2006-07-07,2,2001-04-09,-4,,KAD
40803,CDSEQ,"Credit Store Inc",AMEX,0,1999-04-26,2002-12-23,2,2001-01-29,-4,,CDSEQ
40984,BNV,"Beverly National Corporation",AMEX,0,1999-01-06,2009-11-11,2,2001-04-09,-4,,BNV
40991,GIW,"Wilber Corp",AMEX,0,1999-01-04,2011-04-08,2,2001-04-09,-4,,GIW
41476,MSTX,"Mast Therapeutics Inc",AMEX,0,2000-10-16,2017-04-27,2,2001-04-09,-4,NYSE Mkt,MSTX
41573,BTN,"Ballantyne Strong Inc",AMEX,1,2000-12-19,2021-08-03,2,2001-04-09,-4,NYSE Mkt,BTN
41668,SEM,"SELECT MEDICAL CP",AMEX,0,2001-04-05,2005-02-24,2,2001-04-09,-4,,SEM
41700,AWM,"Amer Water Centers Inc",AMEX,0,2001-05-30,2004-06-17,2,,,,AWM
41791,IF,"Aberdeen Indonesia Fund Inc",AMEX,0,2001-11-14,2018-04-27,2,,,NYSE Mkt,IF
41884,EVBN,"Evans Bancorp Inc",AMEX,1,2002-04-16,2021-08-03,2,,,NYSE Mkt,EVBN
41891,CPHI,"China Pharma Holdings Inc",AMEX,1,2002-04-17,2021-08-03,2,,,NYSE Mkt,CPHI
43032,ANX,"Antex Biologics Inc",AMEX,0,1999-02-16,2003-04-28,2,2001-01-29,-4,,ANX
43042,APT,"Alpha Pro Tech Ltd",AMEX,1,1999-02-16,2021-08-03,2,2001-01-29,-4,NYSE Mkt,APT
43102,BVX,"Bovie Medical Corp",AMEX,0,1999-02-22,2018-12-31,2,2001-04-09,-4,NYSE Mkt,BVX
43169,VSB,"Vantagesouth Bancshares",AMEX,0,1999-08-11,2014-07-03,2,2001-04-09,-4,,VSB
43267,EMAN,"eMagin Corp",AMEX,1,2000-01-21,2021-08-03,2,2000-08-28,-4,NYSE Mkt,EMAN
43306,HDY,"Hyperdynamics Corp",AMEX,0,1999-03-15,2015-03-10,2,2001-04-09,-4,NYSE,HDY
43317,PNS,"Pinnacle Data Systems Inc",AMEX,0,1999-03-15,2012-01-30,2,2001-01-29,-4,,PNS
43328,IRW,"IBT Bancorp Inc PA",AMEX,0,1999-03-15,2008-06-18,2,2001-04-09,-4,,IRW
43343,DMX,"I-Trax Inc",AMEX,0,1999-10-14,2008-05-09,2,2001-04-09,-4,,DMX
43426,CNR,"China Metro-Rural Holdings Ltd",AMEX,0,1999-04-21,2017-03-20,2,2001-04-09,-4,NYSE Mkt,CNR
43454,RAE,"RAE Systems",AMEX,0,1999-04-19,2011-06-16,2,2001-04-09,-4,,RAE
43506,PFT,"Puradyn Filter Technlgs Inc",AMEX,0,1999-04-26,2005-08-18,2,2001-04-09,-4,,PFT
43586,XZL,"Select Therapeutics Inc",AMEX,0,1999-04-26,2003-01-08,2,2001-04-09,-4,,XZL
43618,SYS,"SYS Technologies Inc",AMEX,0,1999-04-27,2008-07-03,2,2001-04-09,-4,,SYS
43685,UWN,"Nevada Gold & Casinos Inc",AMEX,0,1999-05-03,2019-06-14,2,2001-04-09,-4,NYSE Mkt,UWN
43720,XWC,"World Wireless Comm Inc",AMEX,0,1999-05-03,2003-08-29,2,2001-01-29,-4,,XWC
43986,CKX,"CKX Lands Inc",AMEX,1,1999-07-13,2021-08-03,2,2001-04-09,-4,NYSE Mkt,CKX
49031,MFN,"Minefinders Ltd",AMEX,0,1999-06-22,2012-03-30,3,,,,MFN
49055,FFI,"Fortune Inds Inc",AMEX,0,1997-01-09,2013-06-28,3,,,,FFI
49099,ESTE,"Earthstone Energy Inc",AMEX,1,1994-04-18,2021-08-03,3,,,NYSE,ESTE
49139,CSY,"China Sky One",AMEX,0,1997-01-17,2008-09-12,3,,,,CSY
49156,FSI,"Flexible Solutions International Inc",AMEX,1,1999-10-12,2021-08-03,3,,,NYSE Mkt,FSI
49271,IAX,"Intl Absorbents Inc",AMEX,0,1999-10-26,2010-06-04,3,,,,IAX
49299,KAZ,"BMB Munai Inc",AMEX,0,1997-01-17,2011-09-29,3,,,,KAZ
49331,MXC,"Mexco Energy Corp",AMEX,1,1994-05-03,2021-08-03,3,,,NYSE Mkt,MXC
49346,MGN,"Mines Management Inc",AMEX,0,1994-04-13,2016-09-13,3,,,NYSE Mkt,MGN
49357,MPP,"MTS Med Tech Inc",AMEX,0,1997-01-02,2008-07-14,3,,,,MPP
49404,CMHM,"Conmed Healthcare Management",AMEX,0,1997-01-02,2009-07-14,3,,,,CMHM
49455,EPM,"Evolution Petroleum Corp Inc",AMEX,1,1996-04-11,2021-08-03,3,,,NYSE Mkt,EPM
49638,BQI,"Oilsands Quest",AMEX,0,2002-09-13,2012-01-26,2,2001-04-09,-4,,BQI
49659,IBD,"Interactive Brand",AMEX,0,2002-10-23,2005-02-18,2,,,,IBD
49666,NGI,"Neon Communications",AMEX,0,2002-10-31,2007-11-23,2,,,,NGI
49872,AEZ,"AMER OIL & GAS INC",AMEX,0,2003-07-15,2010-12-17,2,,,,AEZ
49887,AOG,"Aurora Oil & Gas",AMEX,0,2003-07-15,2009-05-08,2,,,,AOG
49929,AZK,"Aurizon Mines Ltd",AMEX,0,2003-07-15,2013-06-05,2,,,,AZK
55214,MPE,"MPOWER HOLDING CORP",AMEX,0,2003-10-07,2006-08-04,2,,,,MPE
55250,PCGQ,"PACIFIC GAS & ELEC CO QUIDS 7",AMEX,0,2003-10-07,2004-03-30,2,,,,PCGQ
55292,SBN,"SOFTBRANDS INC",AMEX,0,2003-10-07,2009-08-21,2,,,,SBN
55295,TBV,"Tiens Biotech",AMEX,0,2003-10-07,2011-08-11,2,,,,TBV
55345,VCGH,"VCG HLDG CORP",AMEX,0,2003-10-07,2011-04-18,2,,,,VCGH
